GSL_ID,NAME,SUB_NAME,ADDR,CITY,STATE,ZIP,TYPE_CNTRL,YR_1,NBD_1,NBR_1,DRATE_1,AVG_1,PRATE_1,YR_2,NBD_2,NBR_2,DRATE_2,AVG_2,PRATE_2,YR_3,NBD_3,NBR_3,DRATE_3,AVG_3,PRATE_3,FLAG_1,FLAG_2,PRGMS,CONG_DIST,REGION
021633,UNIVERSIDAD CENTRAL DEL CARIBE,,AVENUE LAUREL SANTA JUANITA,BAYAMON,PR,00960,5 yr/Priv,95,         3,        90,3.3,,FL,94,         1,        81,1.2,,FL,93,         1,        82,1.2,,FL,,,F,98,02
003943,UNIVERSITY OF PUERTO RICO HUMACAO U,NIVERSITY COLLEGE,75 AVENUE TEJAS,HUMACAO,PR,00791,4 yr/Pub,95,         2,        67,3,,FL,94,         1,        21,4.8,,FL,93,         5,        45,11.1,,FL,,,B,98,02
024824,PONCE SCHOOL OF MEDICINE,,"LOT #2, ANA D.PEREZ MARCHAND STR",PONCE,PR,00732,5 yr/Priv,95,         1,        70,1.4,,FL,94,         0,        66,0,,FL,93,         0,        83,0,,FL,,,F,98,02
024600,UNIVERSITY OF PUERTO RICO MEDICAL S,CIENCE CAMPUS,TERRENOS CENTRO MEDICO,RIO PIEDRAS,PR,00936,5 yr/Pub,95,         3,       257,1.2,,FL,94,         0,        42,0,,FL,93,         0,        32,0,,FL,,,B,98,02
025054,ATLANTIC COLLEGE,,9 COLTON AND TAPIA STREETS,GUAYNABO,PR,00969,4 yr/Priv,95,         0,        10,0,*,FL,94,         0,         0,0,*,FL,93,         0,         0,0,*,FL,,,B,05,02
021703,INSTITUTO DE EDUCACION TECNICA OCUP,ACIONAL LA REINE,AVE. COLON 8-A,MANATI,PR,00674,1 yr/Prop,95,         0,         0,0,*,FL,94,         0,         1,16.7,*,FL,93,         0,         1,21.6,*,FL,,,F,98,02
025497,MAISON DE ESTHETIQUE ACADEMY,,904 AVE PONCE DE LEON,MIRAMAR SAN JUAN,PR,00907,1 yr/Prop,95,         0,         0,0,*,FL,94,         0,         0,0,*,FL,93,         0,         0,0,*,FL,,,F,98,02
021954,MODERN HAIRSTYLING INSTITUTE,,57 DR. VEVE STREET,BAYAMON,PR,00960,2 yr/Prop,95,         0,         0,0,*,FL,94,         0,         0,5.6,*,FL,93,         0,         0,5.1,*,FL,,,F,98,02
021955,MODERN HAIRSTYLING INSTITUTE,,988 MUNOZ RIVERA AVENUE,RIO PIEDRAS,PR,00928,1 yr/Prop,95,         0,         0,0,*,FL,94,         0,         1,25,*,FL,93,         0,         0,13,*,FL,,,F,98,02
021959,MODERN HAIRSTYLING INSTITUTE,,DE DIEGO #3,CAROLINA,PR,00980,1 yr/Prop,95,         0,         0,0,*,FL,94,         0,         0,0,*,FL,93,         0,         0,13.3,*,FL,,,F,98,02
020792,PUERTO RICO BARBER COLLEGE,,BOX 14215 B O STATION,SAN JUAN,PR,00916,2 yr/Prop,95,         0,         2,0,*,FL,94,         0,         6,22.2,*,FL,93,         0,         0,40,*,FL,,,F,98,02
025024,SERBIA'S SCHOOL OF BEAUTY CULTURE,,61 CALLE PALMER STREET (SOUTH),GUAYAMA,PR,00784,1 yr/Prop,95,         0,         0,0,*,FL,94,         0,         1,6.7,*,FL,93,         0,         0,14.3,*,FL,,,F,98,02
030857,PROFESSIONAL TECHNICAL INSTITUTION,,AVEN BETANCES #58 HNAS DAVILA,BAYAMON,PR,00959,1 yr/Prop,95,         6,        14,42.9,,FL,94,       N/A,       N/A,,,,93,       N/A,       N/A,,,,,,F,98,02
030255,CAGUAS INSTITUTE OF MECHANICAL TECH,NOLOGY,"NO. 39-40 B STREET, PO BOX 6118",CAGUAS,PR,00726,1 yr/Prop,95,         1,         6,16.7,,FL,94,       N/A,       N/A,,,,93,       N/A,       N/A,,,,,,F,98,02
020970,COLEGIO TECHNICO DE ELECTRICIDAD,,1251 FRANKLIN D ROOSEVELT AVE,PUERTO NUEVO,PR,00920,1 yr/Prop,95,         3,        20,15,,FL,94,       N/A,       N/A,,,,93,       N/A,       N/A,,,,,,F,98,02
011009,PALAU COMMUNITY COLLEGE,,PO BOX 9,KOROR,PW,96940,1 yr/Pub,95,         0,         0,0,*,FL,94,         0,         0,0,*,FL,93,         0,         0,0,*,FL,,,F,99,09
009416,NASSON INSTITUTE,,286 MAIN STREET,PAWTUCKET,RI,02860,600 hr/Prop,95,        99,       235,42.1,,FL,94,        54,       148,36.5,,FL,93,        42,       178,23.6,,FL,,,F,01,01
020908,NEWPORT SCHOOL OF HAIRDRESSING,,490 METACOM AVENUE,BRISTOL,RI,02809,1 yr/Prop,95,        12,        35,34.3,,FL,94,         8,        31,25.8,,FL,93,        19,        49,38.8,,FL,,,F,01,01
011159,SAWYER SCHOOL,,101 MAIN STREET,PAWTUCKET,RI,02860,1 yr/Prop,95,       226,       793,28.5,,FL,94,       193,       785,24.6,,FL,93,       180,       744,24.2,,FL,,,B,01,01
025328,LORETTA'S SCHOOL OF COSMETOLOGY,,1925 PAWTUCKET AVENUE,EAST PROVIDENCE,RI,02914,1 yr/Prop,95,        26,       106,24.5,,FL,94,        40,       146,27.4,,FL,93,        35,       178,19.7,,FL,,,B,01,01
025844,NEW ENGLAND TRACTOR TRAILER TRAININ,G OF MASSACHUSETTS,10 DUNELL LANE,PAWTUCKET,RI,02860,600 hr/Prop,95,       102,       437,23.3,,FL,94,       139,       518,26.8,,FL,93,       170,       576,29.5,,FL,C,,,01,01
021214,OCEAN STATE BUSINESS INSTITUTE,,140 POINT JUDITH RD UNIT 3A,NARRAGANSETT,RI,02882,1 yr/Prop,95,         7,        30,23.3,,FL,94,         6,        25,19.1,*,FL,93,         2,        22,13.3,*,FL,,,F,02,01
020719,ARTHUR ANGELO SCHOOL OF COSMETOLOGY, & HAIR DESIGN,151 BROADWAY,PROVIDENCE,RI,02903,1 yr/Prop,95,        31,       138,22.5,,FL,94,        27,       150,18,,FL,93,        11,       143,7.7,,FL,,,F,02,01
021717,SCHOOL OF MEDICAL SECRETARIAL SCIEN,CES,60 SOUTH ANGELL STREET,PROVIDENCE,RI,02906,1 yr/Prop,95,         6,        22,20.3,*,FL,94,         8,        30,26.7,,FL,93,         2,        27,15.3,*,FL,,,B,01,01
003404,JOHNSON & WALES UNIVERSITY,,8 ABBOTT PARK PLACE,PROVIDENCE,RI,02903,5 yr/Priv,95,       633,      3668,17.3,,FL,94,       456,      3017,15.1,,FL,93,       370,      2490,14.9,,FL,,,F,02,01
021769,WARWICK ACADEMY OF BEAUTY CULTURE,,1800 POST ROAD,WARWICK,RI,02886,600 hr/Prop,95,        17,       108,15.7,,FL,94,        15,        98,15.3,,FL,93,         3,       103,2.9,,FL,,,F,02,01
007844,KATHARINE GIBBS SCHOOL,,178 BUTLER AVENUE,PROVIDENCE,RI,02906,1 yr/Prop,95,        38,       257,14.8,,FL,94,        41,       313,13.1,,FL,93,        55,       318,17.3,,FL,,,F,01,01
003408,COMMUNITY COLLEGE OF RHODE ISLAND,,400 E AVENUE,WARWICK,RI,02886,2 yr/Pub,95,        41,       285,14.4,,FL,94,        40,       366,10.9,,FL,93,        78,       456,17.1,,FL,,,F,02,01
007845,NEW ENGLAND INSTITUTE OF TECHNOLOGY,,2500 POST ROAD,WARWICK,RI,02886,4 yr/Priv,95,       195,      1399,13.9,,FL,94,       142,      1154,12.3,,FL,93,       195,      1281,15.2,,FL,,,F,02,01
003411,SALVE REGINA UNIVERSITY,,100 OCHRE POINT AVENUE,NEWPORT,RI,02840,5 yr/Priv,95,        39,       388,10.1,,FL,94,        34,       315,10.8,,FL,93,        23,       305,7.5,,FL,,,F,01,01
006591,SAINT JOSEPH HOSPITAL SCHOOL OF NUR,SING,200 HIGH SERVICE AVENUE,NORTH PROVIDENCE,RI,02904,3 yr/Priv,95,         3,        33,9.1,,FL,94,         7,        31,22.6,,FL,93,         2,        24,10.9,*,FL,,,F,01,01
003407,RHODE ISLAND COLLEGE,,600 MT PLEASANT AVENUE,PROVIDENCE,RI,02908,5 yr/Pub,95,        98,      1108,8.8,,FL,94,        63,       785,8,,FL,93,        60,       698,8.6,,FL,,,F,02,01
003410,ROGER WILLIAMS UNIVERSITY,,ONE OLD FERRY ROAD,BRISTOL,RI,02809,5 yr/Priv,95,        43,       624,6.9,,DU,94,        37,       528,7,,FL,93,        29,       439,6.6,,FL,,,B,01,01
003414,UNIVERSITY OF RHODE ISLAND,,CARLOTTI ADMINISTRATION BUILDING,KINGSTON,RI,02881,5 yr/Pub,95,       139,      2209,6.3,,FL,94,       128,      1928,6.6,,FL,93,       105,      1867,5.6,,FL,,,B,02,01
003402,BRYANT COLLEGE,,1150 DOUGLAS PIKE,SMITHFIELD,RI,02917,5 yr/Priv,95,        27,       623,4.3,,FL,94,        15,       628,2.4,,FL,93,        14,       677,2.1,,FL,,,F,01,01
003401,BROWN UNIVERSITY,,PROSPECT STREET,PROVIDENCE,RI,02912,5 yr/Priv,95,        30,       814,3.7,,DU,94,        31,       813,3.8,,FL,93,        25,       913,2.7,,FL,,,B,01,01
003409,RHODE ISLAND SCHOOL OF DESIGN,,TWO COLLEGE STREET,PROVIDENCE,RI,02903,5 yr/Priv,95,        10,       286,3.5,,FL,94,        10,       285,3.5,,FL,93,        11,       294,3.7,,FL,,,F,02,01
003406,PROVIDENCE COLLEGE,,RIVER AVENUE & EATON STREET,PROVIDENCE,RI,02908,5 yr/Priv,95,        20,       590,3.4,,FL,94,        18,       593,3,,FL,93,        18,       540,3.3,,FL,,,B,02,01
011590,SAINT JOSEPH HOSPITAL SCHOOL OF ANE,STHESIA FOR NURSES,200 HIGH SERVICE AVE,NORTH PROVIDENCE,RI,02904,2 yr/Priv,95,         0,         0,0,*,FL,94,         0,         7,0,*,FL,93,         0,         6,0,*,FL,,,F,01,01
030800,NEWPORT SCHOOL OF HAIRDRESSING,,226 MAIN STREET,PAWTUCKET,RI,02860,1 yr/Prop,95,         0,         6,0,,FL,94,       N/A,       N/A,,,,93,       N/A,       N/A,,,,,,B,01,01
023176,ACADEMY OF HAIR DESIGN,,5060 DORCHESTER ROAD,CHARLESTON,SC,29418,1 yr/Prop,95,         0,         1,45.5,*,FL,94,         1,         1,44,*,FL,93,         9,        20,45.9,*,FL,,,F,01,04
025472,PROFESSIONAL HAIR DESIGN ACADEMY,,1540 WADE HAMPTON BOULEVARD,GREENVILLE,SC,29609,1 yr/Prop,95,         3,         3,45,*,FL,94,         5,        14,33.3,*,FL,93,         1,         3,33.3,*,FL,C,,,04,04
025524,ACADEMY OF HAIR TECHNOLOGY,,3715 E NORTH STREET,GREENVILLE,SC,29615,3 yr/Priv,95,         5,        19,34.4,*,FL,94,         3,        13,26.5,*,FL,93,        13,        29,28.6,*,FL,,,B,04,04
023369,ALPHA BEAUTY SCHOOL,,10 LIBERTY LANE,GREENVILLE,SC,29607,1 yr/Prop,95,         0,         0,32,*,FL,94,         4,         7,37.2,*,FL,93,        12,        43,27.9,,FL,,,F,04,04
003417,ALLEN UNIVERSITY,,1530 HARDEN STREET,COLUMBIA,SC,29204,4 yr/Priv,95,        23,        79,29.1,,FL,94,         9,        33,27.3,,FL,93,        10,        33,30.3,,FL,H,,B,06,04
003420,BENEDICT COLLEGE,,HARDEN & BLANDING STREETS,COLUMBIA,SC,29204,4 yr/Priv,95,       120,       438,27.4,,FL,94,        72,       412,17.5,,FL,93,       101,       539,18.7,,FL,H,,B,06,04
003455,VOORHEES COLLEGE,,1411 VOORHEES ROAD,DENMARK,SC,29042,4 yr/Priv,95,        74,       292,25.3,,FL,94,        66,       290,22.8,,FL,93,        55,       233,23.6,,FL,H,,B,06,04
003994,SPARTANBURG TECHNICAL COLLEGE,,BUSINESS I-85 AND NEW CUT ROAD,SPARTANBURG,SC,29305,2 yr/Pub,95,         0,         0,20,*,FL,94,         0,         1,11.1,*,FL,93,         1,         4,9.1,*,FL,,,F,04,04
004924,FORREST JUNIOR COLLEGE,,601 EAST RIVER STREET,ANDERSON,SC,29624,2 yr/Prop,95,         1,        16,18.8,*,FL,94,         4,        30,13.3,,FL,93,        10,        34,29.4,,FL,C,,,03,04
003439,MORRIS COLLEGE,,100 WEST COLLEGE STREET,SUMTER,SC,29150,4 yr/Priv,95,        71,       411,17.3,,FL,94,        70,       389,18,,FL,93,        81,       379,21.4,,FL,H,,B,05,04
005363,DENMARK TECHNICAL COLLEGE,,SOLOMON BLATT BOULEVARD,DENMARK,SC,29042,2 yr/Pub,95,        34,       207,16.4,,FL,94,        25,       167,15,,FL,93,        83,       299,27.8,,FL,H,,F,06,04
023566,CHARLESTON COSMETOLOGY INSTITUTE,,8484 DORCHESTER ROAD,CHARLESTON,SC,29420,1 yr/Prop,95,        18,       119,15.1,,FL,94,        13,        98,13.3,,FL,93,        18,       127,14.2,,FL,,,B,01,04
023411,KENNETH SHULER SCHOOL OF COSMETOLOG,Y & HAIR DESIGN,1730 BROAD RIVER ROAD,COLUMBIA,SC,29210,1 yr/Prop,95,         0,         1,14.3,*,FL,94,         0,         2,25.9,*,FL,93,         1,         4,25,*,FL,C,,,02,04
003424,CLAFLIN COLLEGE,,400 COLLEGE AVENUE,ORANGEBURG,SC,29115,4 yr/Priv,95,        43,       307,14,,FL,94,        59,       330,17.9,,FL,93,        66,       331,19.9,,FL,H,,B,06,04
003995,CENTRAL CAROLINA TECHNICAL COLLEGE,,506 NORTH GUIGNARD DRIVE,SUMTER,SC,29150,2 yr/Pub,95,        17,       137,12.4,,FL,94,        18,       194,9.3,,FL,93,        24,       198,12.1,,FL,,,F,05,04
022601,NIELSON ELECTRONICS INSTITUTE,,1600 MEETING STREET,CHARLESTON,SC,29405,2 yr/Prop,95,       126,      1037,12.2,,FL,94,        60,       782,7.7,,FL,93,       100,       700,14.3,,FL,,,F,06,04
004922,COLUMBIA JUNIOR COLLEGE,,3810 MAIN STREET,COLUMBIA,SC,29203,2 yr/Prop,95,        17,       143,11.9,,FL,94,         9,       109,8.3,,FL,93,        18,       135,13.3,,FL,,,B,06,04
004926,TRI-COUNTY TECHNICAL COLLEGE,,HIGHWAY 76,PENDLETON,SC,29670,2 yr/Pub,95,         0,         6,10,*,FL,94,         3,        21,10.6,*,FL,93,         1,        13,12,*,FL,,,F,03,04
003996,YORK TECHNICAL COLLEGE,,452 SOUTH ANDERSON ROAD,ROCK HILL,SC,29730,2 yr/Pub,95,         0,        19,9.4,*,FL,94,         1,        41,2.4,,FL,93,        16,       120,13.3,,FL,,,F,05,04
006815,ORANGEBURG - CALHOUN TECHNICAL COLL,EGE,3250 SAINT MATTHEWS ROAD,ORANGEBURG,SC,29115,2 yr/Pub,95,         5,        54,9.3,,FL,94,         9,        68,13.2,,FL,93,         8,        45,17.8,,FL,,,F,06,04
003446,SOUTH CAROLINA STATE UNIVERSITY,,300 COLLEGE STREET NE,ORANGEBURG,SC,29117,5 yr/Pub,95,        97,      1141,8.5,,FL,94,        86,      1107,7.8,,FL,93,       103,       973,10.6,,FL,H,,F,06,04
003453,UNIVERSITY OF SOUTH CAROLINA LANCAS,TER,PO BOX 889,LANCASTER,SC,29721,4 yr/Pub,95,         5,        60,8.3,,FL,94,         2,        36,5.6,,FL,93,         2,        29,7.3,*,FL,,,F,05,04
009910,TECHNICAL COLLEGE OF THE LOWCOUNTRY, - BEAUFORT CAMPUS,921 RIBAUT ROAD,BEAUFORT,SC,29902,2 yr/Pub,95,         3,        39,7.7,,FL,94,         3,        49,6.1,,FL,93,         4,        30,13.3,,FL,,,F,02,04
003436,LIMESTONE COLLEGE,,1115 COLLEGE DRIVE,GAFFNEY,SC,29340,4 yr/Priv,95,        15,       205,7.3,,FL,94,         7,       188,3.7,,FL,93,        12,       127,9.4,,FL,,,F,05,04
021898,NORTH AMERICAN INSTITUTE OF AVIATIO,N OF SOUTH CAROLINA,1700 AIRPORT ROAD,CONWAY,SC,29527,1 yr/Prop,95,         3,        42,7.1,,FL,94,         4,        45,8.9,,FL,93,         7,        64,10.9,,FL,,,F,06,04
003992,PIEDMONT TECHNICAL COLLEGE,,PO DRAWER 1467,GREENWOOD,SC,29649,2 yr/Pub,95,        10,       142,7,,FL,94,         0,       110,0,,FL,93,        12,        94,12.8,,FL,,,F,03,04
004925,HORRY - GEORGETOWN TECHNICAL COLLEG,E,2050 HIGHWAY 501 EAST,CONWAY,SC,29526,2 yr/Pub,95,         9,       135,6.7,,FL,94,         5,       110,4.5,,FL,93,         8,        82,9.8,,FL,,,F,01,04
004920,TRIDENT TECHNICAL COLLEGE,,7000 RIVERS AVENUE,CHARLESTON,SC,29406,2 yr/Pub,95,        52,       793,6.6,,FL,94,        65,       666,9.8,,FL,93,        41,       515,8,,FL,,,B,06,04
003991,GREENVILLE TECHNICAL COLLEGE,,STATION B,GREENVILLE,SC,29606,2 yr/Pub,95,        33,       507,6.5,,FL,94,        39,       426,9.2,,FL,93,        28,       341,8.2,,FL,,,B,04,04
004927,UNIVERSITY OF SOUTH CAROLINA UNION,,PO BOX 729,UNION,SC,29379,4 yr/Pub,95,         3,        46,6.5,,FL,94,         5,        51,9.8,,FL,93,         3,        34,8.8,,FL,,,F,04,04
003454,UNIVERSITY OF SOUTH CAROLINA SALKEH,ATCHIE,PO BOX 617,ALLENDALE,SC,29810,4 yr/Pub,95,         6,       102,5.9,,FL,94,         3,        93,3.2,,FL,93,         7,        67,10.4,,FL,,,F,03,04
003430,COLUMBIA COLLEGE,,1301 COLUMBIA COLLEGE DRIVE,COLUMBIA,SC,29203,5 yr/Priv,95,        21,       368,5.7,,FL,94,         7,       323,2.2,,FL,93,        15,       277,5.4,,FL,,,F,06,04
010056,AIKEN TECHNICAL COLLEGE,,HIGHWAY 1 AND 78 SOUTH,AIKEN,SC,29802,2 yr/Pub,95,         1,        12,5.1,*,FL,94,         0,        23,10.5,*,FL,93,         2,        24,15.3,*,FL,,,F,03,04
003418,ANDERSON COLLEGE,,316 BOULEVARD,ANDERSON,SC,29621,4 yr/Priv,95,        17,       331,5.1,,FL,94,        15,       307,4.9,,FL,93,        22,       291,7.6,,FL,,,F,03,04
003441,NORTH GREENVILLE COLLEGE,,HIGHWAY 414,TIGERVILLE,SC,29688,4 yr/Priv,95,        13,       254,5.1,,FL,94,        27,       219,12.3,,FL,93,        31,       212,14.6,,FL,,,F,04,04
003440,NEWBERRY COLLGE,,2100 COLLEGE STREET,NEWBERRY,SC,29108,4 yr/Priv,95,         9,       185,4.9,,FL,94,        20,       192,10.4,,FL,93,        11,       190,5.8,,FL,,,F,05,04
003993,MIDLANDS TECHNICAL COLLEGE,,PO BOX 2408,COLUMBIA,SC,29202,2 yr/Pub,95,        34,       719,4.7,,FL,94,        25,       614,4.1,,FL,93,        30,       400,7.5,,FL,,,F,06,04
003419,CHARLESTON SOUTHERN UNIVERSITY,,9200 UNIVERSITY BOULEVARD,CHARLESTON,SC,29423,5 yr/Priv,95,        28,       675,4.1,,FL,94,        30,       692,4.3,,FL,93,        43,       570,7.5,,FL,,,F,01,04
003427,COKER COLLEGE,,300 EAST COLLEGE AVENUE,HARTSVILLE,SC,29550,4 yr/Priv,95,        11,       267,4.1,,FL,94,        13,       209,6.2,,FL,93,         8,       156,5.1,,FL,,,F,05,04
003451,COASTAL CAROLINA UNIVERSITY,,755 HIGHWAY 544,CONWAY,SC,29526,5 yr/Pub,95,        29,       754,3.8,,FL,94,        31,       707,4.4,,FL,93,        41,       613,6.7,,FL,,,F,01,04
003423,"CITADEL, THE MILITARY COLLEGE OFSOU",TH CAROLINA,171 MOULTRIE STREET,CHARLESTON,SC,29409,5 yr/Pub,95,        15,       409,3.7,,FL,94,        11,       309,3.6,,FL,93,         8,       286,2.8,,FL,,,B,06,04
003422,SOUTHERN WESLEYAN UNIVERSITY,,WESLEYAN DRIVE,CENTRAL,SC,29630,5 yr/Priv,95,        14,       398,3.5,,FL,94,         8,       321,2.5,,FL,93,        13,       258,5,,FL,,,F,03,04
006951,UNIVERSITY OF SOUTH CAROLINA SPARTA,NBURG,HIGHWAY 585,SPARTANBURG,SC,29303,4 yr/Pub,95,        18,       533,3.4,,FL,94,        16,       515,3.1,,FL,93,        17,       445,3.8,,FL,,,F,04,04
003449,UNIVERSITY OF SOUTH CAROLINA AIKEN,,171 UNIVERSITY PARKWAY,AIKEN,SC,29801,4 yr/Pub,95,        15,       479,3.1,,FL,94,         7,       458,1.5,,FL,93,        11,       374,2.9,,FL,,,F,02,04
003432,ERSKINE COLLEGE,,2 WASHINGTON STREET,DUE WEST,SC,29639,5 yr/Priv,95,         3,       109,2.8,,FL,94,         0,        70,0,,FL,93,         1,        62,1.6,,FL,,,F,03,04
009226,FRANCIS MARION UNIVERSITY,,HIGHWAY 301 NORTH,FLORENCE,SC,29501,5 yr/Pub,95,        16,       620,2.6,,FL,94,        23,       562,4.1,,FL,93,        18,       439,4.1,,FL,,,F,06,04
003450,UNIVERSITY OF SOUTH CAROLINA BEAUFO,RT,800 CARTERET STREET,BEAUFORT,SC,29902,4 yr/Pub,95,         2,        76,2.6,,FL,94,         1,        67,1.5,,FL,93,         3,        33,9.1,,FL,,,F,01,04
020637,SHERMAN COLLEGE OF STRAIGHT CHIROPR,ACTIC,POB 1452,SPARTANBURG,SC,29304,4 yr/Priv,95,         1,        40,2.5,,FL,94,         0,        52,0,,FL,93,         5,        71,7,,FL,,,F,04,04
003448,UNIVERSITY OF SOUTH CAROLINA COLUMB,IA,UNIV. OF SOUTH CAROLINA COLUMBIA,COLUMBIA,SC,29208,5 yr/Pub,95,        87,      3799,2.3,,FL,94,        91,      3975,2.3,,FL,93,       116,      3491,3.3,,FL,,,F,06,04
003428,COLLEGE OF CHARLESTON,,66 GEORGE STREET,CHARLESTON,SC,29424,5 yr/Pub,95,        24,      1111,2.2,,DU,94,        31,      1049,3,,FL,93,        31,       933,3.3,,FL,,,B,01,04
003435,LANDER UNIVERSITY,,STANLEY AVENUE,GREENWOOD,SC,29646,5 yr/Pub,95,        11,       507,2.2,,FL,94,         5,       437,1.1,,FL,93,        15,       382,3.9,,FL,,,F,03,04
003456,WINTHROP UNIVERSITY,,119 TILLMAN HALL,ROCK HILL,SC,29733,5 yr/Pub,95,        17,       756,2.2,,FL,94,        15,       772,1.9,,FL,93,        20,       638,3.1,,FL,,,B,05,04
003447,SPARTANBURG METHODIST COLLEGE,,1200 TEXTILE DRIVE,SPARTANBURG,SC,29301,2 yr/Priv,95,         4,       224,1.8,,FL,94,        14,       203,6.9,,FL,93,        28,       166,16.9,,FL,,,F,04,04
003431,CONVERSE COLLEGE,,580 EAST MAIN STREET,SPARTANBURG,SC,29302,5 yr/Priv,95,         3,       193,1.6,,FL,94,         2,       166,1.2,,FL,93,         2,       168,1.2,,FL,,,F,04,04
003990,FLORENCE - DARLINGTON TECHNICAL COL,LEGE,HWY 52,FLORENCE,SC,29501,2 yr/Pub,95,         1,        80,1.3,,FL,94,         2,        52,3.8,,FL,93,         3,        54,5.6,,FL,,,F,06,04
003445,PRESBYTERIAN COLLEGE,,SOUTH BROAD STREET,CLINTON,SC,29325,4 yr/Priv,95,         2,       158,1.3,,FL,94,         0,       142,0,,FL,93,         2,       152,1.3,,FL,,,F,03,04
003429,COLUMBIA INTERNATIONAL UNIVERSITY,,7435 MONTICELLO ROAD,COLUMBIA,SC,29230,5 yr/Priv,95,         2,       187,1.1,,FL,94,         2,       132,1.5,,FL,93,         2,       135,1.5,,FL,,,F,02,04
003426,UNIVERSITY OF SOUTH CAROLINA SUMTER,,200 MILLER ROAD,SUMTER,SC,29150,4 yr/Pub,95,         2,       223,0.9,,FL,94,         1,       201,0.5,,FL,93,         5,       202,2.5,,FL,,,F,05,04
003457,WOFFORD COLLEGE,,429 NORTH CHURCH STREET,SPARTANBURG,SC,29303,4 yr/Priv,95,         1,       124,0.8,,FL,94,         2,       124,1.6,,FL,93,         2,       141,1.4,,FL,,,F,04,04
003425,CLEMSON UNIVERSITY,,201 SIKES STREET,CLEMSON,SC,29632,5 yr/Pub,95,        13,      1759,0.7,,FL,94,        16,      1646,1,,FL,93,        34,      1340,2.5,,FL,,,F,03,04
003434,FURMAN UNIVERSITY,,3300 POINSETT HIGHWAY,GREENVILLE,SC,29613,5 yr/Priv,95,         2,       268,0.7,,FL,94,         4,       232,1.7,,FL,93,         1,       234,0.4,,FL,,,F,04,04
003438,MEDICAL UNIVERSITY OF SOUTH CAROLIN,A,171 ASHLEY AVENUE,CHARLESTON,SC,29425,5 yr/Pub,95,         2,       493,0.4,,FL,94,        12,       542,2.2,,FL,93,         6,       548,1.1,,FL,,,B,06,04
025883,ADVANCE BEAUTY COLLEGE,,180 HALL STREET,SPARTANBURG,SC,29302,1 yr/Prop,95,         0,         0,0,*,FL,94,         0,         0,50,*,FL,93,         0,         0,50,*,FL,C,,,04,04
023386,CHARZANNE BEAUTY COLLEGE,,1549 HIGHWAY 72 EAST,GREENWOOD,SC,29649,2 yr/Prop,95,         0,         0,0,*,FL,94,         0,         0,0,*,FL,93,         0,         1,37.5,*,FL,,,F,03,04
007602,CHESTERFIELD MARLBORO TECHNICAL COL,LEGE,1201 CHESTERFIELD HWY,CHERAW,SC,29520,2 yr/Pub,95,         0,         0,0,*,FL,94,         0,         0,0,*,FL,93,         0,         0,0,*,FL,,,F,05,04
023103,COLUMBIA BEAUTY SCHOOL,,1824 AIRPORT BOULEVARD,CAYCE,SC,29033,1 yr/Prop,95,         0,         0,0,*,FL,94,         0,         0,0,*,FL,93,         0,         0,42.9,*,FL,,,F,02,04
021933,CONWAY SCHOOL OF PRACTICAL NURSING,,335 FOUR MILE ROAD,CONWAY,SC,29526,2 yr/Pub,95,         0,         0,0,*,FL,94,         0,         0,0,,FL,93,         0,         0,0,,FL,,,F,06,04
025272,FARAH'S SCHOOL OF BEAUTY CULTURE,,520 BUSH RIVER ROAD,COLUMBIA,SC,29210,1 yr/Prop,95,         0,         0,0,*,FL,94,         0,         0,14.3,*,FL,93,         0,         2,30.8,*,FL,C,,,02,04
025525,KENNETH SHULER SCHOOL OF COSMETOLOG,Y & HAIR DESIGN,321-B BELLS HIGHWAY,WALTERBORO,SC,29488,1 yr/Prop,95,         0,         0,0,*,FL,94,         0,         1,50,*,FL,93,         0,         0,46.9,*,FL,C,,,02,04
025550,KENNETH SHULER SCHOOL OF COSMETOLOG,Y & HAIR DESIGN,580 MIDDLETON STREET,ORANGEBURG,SC,29115,1 yr/Prop,95,         0,         0,0,*,FL,94,         0,         0,26.3,*,FL,93,         0,         2,39.7,*,FL,,,F,06,04
003437,LUTHERAN THEOLOGICAL SOUTHERN SEMIN,ARY,4201 NORTH MAIN STREET,COLUMBIA,SC,29203,5 yr/Priv,95,         0,        30,0,,FL,94,         1,        20,7.1,*,FL,93,         1,        15,5.5,*,FL,,,F,06,04
023483,PIEDMONT COLLEGE OF HAIR DESIGN,,491 UNION STREET,SPARTANBURG,SC,29304,3 yr/Prop,95,         0,         0,0,*,FL,94,         0,         0,20.4,*,FL,93,         0,         5,32.1,*,FL,,,B,04,04
025676,SUMTER BEAUTY COLLEGE,,921 CAROLINA AVENUE,SUMTER,SC,29150,1 yr/Prop,95,         0,         0,0,*,FL,94,         0,         1,0,*,FL,93,         0,         0,0,*,FL,,,F,05,04
030883,ACADEMY OF COSMETOLOGY,,"107 HWY 52, S",MONCKS CORNER,SC,29461,1 yr/Prop,95,         0,         7,0,,FL,94,       N/A,       N/A,,,,93,       N/A,       N/A,,,,,,B,01,04
004057,NATIONAL COLLEGE,,321 KANSAS CITY STREET,RAPID CITY,SD,57701,4 yr/Prop,95,       121,       782,15.5,,FL,94,       125,       819,15.3,,FL,93,       138,       920,15,,FL,,,B,AL,08
