OPE_ID,NAME,ADDR,CITY,ST_CD,ST_DESC,ZIP,ZIP_EXT,PGM_LEN,SCH_TYPE,YR_1,NBD_1,NBR_1,DRATE_1,AVG_1,PRATE_1,YR_2,NBD_2,NBR_2,DRATE_2,AVG_2,PRATE_2,YR_3,NBD_3,NBR_3,DRATE_3,AVG_3,PRATE_3,ETH_CERT,PROGRAM,CON_DIST,REGION,AVGOR_GE30,FFEL_CR,FDSLP_CR
031256,Miami Ad School,955 Alton Road,Miami Beach,FL,Florida,33139,5203,2Yr N/D,Prop,1996,0,0,0,*,FL,1995,N/A,N/A,,,N/A,1994,N/A,N/A,,,N/A,,B,18,04,0,C,C
031279,Technical Education Center of Osceola,501 Simpson Road,Kissimmee,FL,Florida,34744,4459,2Yr N/D,Pub,1996,0,0,0,,FL,1995,N/A,N/A,,,N/A,1994,N/A,N/A,,,N/A,,F,15,04,0,C,N
031343,Educational Services for Health Occupations,1955 South Military Trail,West Palm Beach,FL,Florida,33415,6405,600-899 CH,Prop,1996,0,0,0,,FL,1995,N/A,N/A,,,N/A,1994,N/A,N/A,,,N/A,,B,,04,0,C,C
031396,Comair Aviation Academy,2700 Flight Line Avenue,Sanford,FL,Florida,32773,9683,Associate,Prop,1996,0,0,0,,FL,1995,N/A,N/A,,,N/A,1994,N/A,N/A,,,N/A,,F,,04,0,C,N
031523,International Unisex Academy,529-37 East 9th Street,Hialeah,FL,Florida,33010,4549,1Yr N/D,Prop,1996,0,0,0,,FL,1995,N/A,N/A,,,N/A,1994,N/A,N/A,,,N/A,,F,,04,0,C,N
031583,Lee County High Technical Center North,360 Juanita Boulevard Extension,Cape Coral,FL,Florida,33993,2478,2Yr N/D,Pub,1996,0,0,0,,FL,1995,N/A,N/A,,,N/A,1994,N/A,N/A,,,N/A,,F,13,04,0,C,N
031624,Institute of Legal & Medical Professions,3494 North Harbor City Boulevard,Melbourne,FL,Florida,32935,,2Yr N/D,Prop,1996,0,0,0,,FL,1995,N/A,N/A,,,N/A,1994,N/A,N/A,,,N/A,,F,,04,0,C,N
031784,Coral Ridge Nurse's Assistant Training School,2740 East Oakland Park Boulevard,Fort Lauderdale,FL,Florida,33038,1626,600-899 CH,Prop,1996,0,0,0,,FL,1995,N/A,N/A,,,N/A,1994,N/A,N/A,,,N/A,,F,,04,0,C,N
031803,Cape Coral Beauty School,1214 S.E. 47th Street,Cape Coral,FL,Florida,33904,9628,1Yr N/D,Prop,1996,0,0,0,,FL,1995,N/A,N/A,,,N/A,1994,N/A,N/A,,,N/A,,F,,04,0,C,N
032243,New Professions Technical Institute,4100 West Flagler Street,Miami,FL,Florida,33134,,2Yr N/D,Prop,1996,0,0,0,,FL,1995,N/A,N/A,,,N/A,1994,N/A,N/A,,,N/A,,F,,04,0,C,N
032303,Okaloosa Applied Technology Center,1976 Lewis Turner Boulevard,Fort Walton Beach,FL,Florida,32547,1299,2Yr N/D,Pub,1996,0,0,0,,FL,1995,N/A,N/A,,,N/A,1994,N/A,N/A,,,N/A,,F,,04,0,C,N
032383,National Institute of Oriential Medicine,7100 Lake Ellenor Drive,Orlando,FL,Florida,32809,5721,3+ Yr N/D,Prop,1996,0,0,0,,FL,1995,N/A,N/A,,,N/A,1994,N/A,N/A,,,N/A,,B,,04,0,C,C
032553,Florida Gulf Coast University,19501 Treeline Avenue South,Fort Myers,FL,Florida,33965,6565,Master/Dr,Pub,1996,0,0,0,,FL,1995,N/A,N/A,,,N/A,1994,N/A,N/A,,,N/A,,F,,04,0,C,N
023545,Southeastern Beauty Schools,1826 Midtown Drive,Columbus,GA,Georgia,31906,2302,1Yr N/D,Prop,1996,0,0,100,*,FL,1995,0,0,43.8,*,FL,1994,1,1,48.9,*,FL,C,,02,04,1,T,N
005763,Macon Technical Institute,3300 Macon Technical Drive,Macon,GA,Georgia,31206,3699,Associate,Pub,1996,0,0,50,*,FL,1995,1,1,50,*,FL,1994,0,1,33.3,*,FL,C,,02,04,1,T,N
030195,Macon Beauty School,630 J North Avenue,Macon,GA,Georgia,31211,0000,1Yr N/D,Prop,1996,32,73,43.8,,FL,1995,15,67,22.4,,FL,1994,8,31,25.8,,FL,,B,02,04,1,C,C
022662,Pro Way Hair School,8649 Tara Boulevard,Jonesboro,GA,Georgia,30263,3444,1Yr N/D,Prop,1996,2,6,37.7,*,FL,1995,6,14,34.1,*,FL,1994,18,49,36.7,,FL,C,,03,04,1,T,N
030052,Interactive Learning Systems,200 Cleveland Road,Bogart,GA,Georgia,30622,1782,1Yr N/D,Prop,1996,39,105,37.1,,FL,1995,14,39,35.9,,FL,1994,9,58,15.5,,FL,,B,10,04,1,C,C
005601,Albany Technical Institute,1021 Lowe Road,Albany,GA,Georgia,31701,3514,2Yr N/D,Pub,1996,0,0,33.3,*,FL,1995,0,1,14.3,*,FL,1994,1,2,30.4,*,FL,,F,02,04,1,C,N
022843,Interactive Learning Systems,5303 New Peach Tree Road,Chamblee,GA,Georgia,30341,2818,1Yr N/D,Prop,1996,110,330,33.3,,FL,1995,146,366,39.9,,FL,1994,101,381,26.5,,FL,C,,05,04,1,T,N
001590,Savannah State University,B.J. James Drive,Savannah,GA,Georgia,31404,9706,Master/Dr,Pub,1996,215,780,27.6,,DU,1995,162,700,23.1,,FL,1994,139,574,24.2,,FL,H,B,01,04,1,C,C
022053,Kerr Business College,2528 Center West Parkway,Augusta,GA,Georgia,30909,2116,2Yr N/D,Prop,1996,72,286,25.2,,DU,1995,63,237,26.6,,FL,1994,35,159,22,,FL,,B,07,04,1,C,C
005614,West Georgia Technical Institute,303 Fort Drive,La Grange,GA,Georgia,30240,5957,Associate,Pub,1996,0,0,25,*,FL,1995,1,3,19.5,*,FL,1994,4,17,20.6,*,FL,C,,03,04,1,W,N
001583,Morris Brown College,643 Martin Luther King Jr Drive NW,Atlanta,GA,Georgia,30314,4140,Bachelor,Priv,1996,203,820,24.8,,DU,1995,152,780,19.5,,FL,1994,147,727,20.2,,FL,H,B,05,04,1,C,C
030054,Artistic Beauty College,1820 Georgia Highway 20,Conyers,GA,Georgia,30208,2076,1Yr N/D,Prop,1996,14,58,24.1,,FL,1995,22,82,26.8,,FL,1994,12,72,16.7,,FL,,B,04,04,1,C,C
025027,Advanced Career Training,One Corporate Square,Atlanta,GA,Georgia,30329,2012,1Yr N/D,Prop,1996,78,329,23.7,,DU,1995,70,511,13.7,,FL,1994,37,331,11.2,,FL,,B,04,04,1,C,C
001545,Andrew College,413 College Street,Cuthbert,GA,Georgia,31740,1395,Associate,Priv,1996,22,95,23.2,,FL,1995,11,75,14.7,,FL,1994,9,75,12,,FL,,F,02,04,1,C,N
001544,Albany State University,504 College Drive,Albany,GA,Georgia,31705,2796,Master/Dr,Pub,1996,206,902,22.8,,DU,1995,169,786,21.5,,FL,1994,161,734,21.9,,FL,H,B,08,04,1,C,C
026052,Metropolitan School of Hair Design,5244 Memorial Drive,Stone Mountain,GA,Georgia,30083,3113,Prof Cert,Prop,1996,1,7,22.2,*,DU,1995,0,5,25.5,*,FL,1994,5,15,27.1,*,FL,,B,04,04,1,C,C
023186,Georgia Medical Institute,"41 Marietta Street.,NW",Atlanta,GA,Georgia,30303,2819,1Yr N/D,Prop,1996,95,434,21.9,,FL,1995,63,378,16.7,,FL,1994,13,104,12.5,,FL,,B,05,04,1,C,C
001566,Fort Valley State University,1005 State University Drive,Fort Valley,GA,Georgia,31030,0000,Master/Dr,Pub,1996,209,958,21.8,,DU,1995,194,889,21.8,,FL,1994,156,840,18.6,,FL,H,B,02,04,1,C,C
009270,Art Institute of Atlanta (The),"3376 Peachtree Road, Northeast",Atlanta,GA,Georgia,30326,1021,Bachelor,Prop,1996,191,914,20.9,,FL,1995,188,955,19.7,,FL,1994,200,862,23.2,,FL,,B,05,04,1,C,C
009224,Devry Institute of Technology,250 North Arcadia Avenue,Decatur,GA,Georgia,30030,2198,Bachelor,Prop,1996,375,1829,20.5,,DU,1995,274,1717,16,,FL,1994,348,1787,19.5,,FL,,B,04,04,1,C,C
005622,Dekalb Technical Institute,495 North Indian Creek Drive,Clarkston,GA,Georgia,30021,2359,Associate,Pub,1996,0,0,20,*,FL,1995,0,2,33.3,*,FL,1994,1,3,24.4,*,FL,,F,04,04,1,C,N
001571,Georgia Military College,201 East Greene Street,Milledgeville,GA,Georgia,31061,3398,Associate,Pub,1996,41,216,19,,FL,1995,32,193,16.6,,FL,1994,20,136,14.7,,FL,,F,11,04,1,C,N
011574,Bauder College,Phipps Plaza,Atlanta,GA,Georgia,30326,1222,Associate,Prop,1996,49,264,18.6,,DU,1995,38,253,15,,FL,1994,40,258,15.5,,FL,,B,05,04,1,C,C
012165,Atlanta Metropolitan College4498,1630 Stewart Avenue Southwest,Atlanta,GA,Georgia,30310,4498,Associate,Pub,1996,29,157,18.5,,FL,1995,20,119,16.8,,FL,1994,8,49,16.3,,FL,,F,05,04,1,C,N
001568,Interdenominational Theological Center,671 Beckwith Street,Atlanta,GA,Georgia,30314,4197,Master/Dr,Priv,1996,14,77,18.2,,FL,1995,9,71,12.7,,FL,1994,5,75,6.7,,FL,H,B,05,04,1,C,C
025200,International School of Skin and Nailcare,5600 Rosewell Road,Atlanta,GA,Georgia,30342,1119,1Yr N/D,Prop,1996,18,100,18,,DU,1995,16,66,24.2,,FL,1994,2,14,9.6,*,FL,,B,05,04,1,C,C
008543,Atlanta Technical Institute,"1560 Metropolitan Parkway, SW",Atlanta,GA,Georgia,30310,4499,2Yr N/D,Pub,1996,0,0,17.9,*,FL,1995,0,13,20,*,FL,1994,5,15,22.7,*,FL,,F,05,04,1,C,N
001581,Middle Georgia College,1100 Second Street,Cochran,GA,Georgia,31014,1599,1st Prof,Pub,1996,76,428,17.8,,FL,1995,62,333,18.6,,FL,1994,23,161,14.3,,FL,,F,08,04,1,C,N
026076,Capelli Learning Center for Cosmetology,2581 Piedmont Road NE Suite C1000,Atlanta,GA,Georgia,30324,3020,1Yr N/D,Prop,1996,7,40,17.5,,FL,1995,3,33,9.1,,FL,1994,3,25,7.3,*,FL,,F,04,04,1,C,N
001587,Paine College,1235 Fifteenth Street,Augusta,GA,Georgia,30910,3182,Bachelor,Priv,1996,41,236,17.4,,DU,1995,64,266,24.1,,FL,1994,54,227,23.8,,FL,H,B,11,04,1,C,C
020897,Herzing College of Business & Technology,3355 Lenox Road,Atlanta,GA,Georgia,30326,1332,Associate,Prop,1996,34,195,17.4,,DU,1995,42,243,17.3,,FL,1994,31,288,10.8,,FL,,B,05,04,1,C,C
001557,Brewton Parker College,Highway 280,Mount Vernon,GA,Georgia,30445,0000,Bachelor,Priv,1996,75,450,16.7,,FL,1995,56,431,13,,FL,1994,38,328,11.6,,FL,,F,08,04,1,C,N
005620,Chattahoochee Technical Institute,980 South Cobb Drive,Marietta,GA,Georgia,30060,3398,Associate,Pub,1996,0,3,16.7,*,FL,1995,0,10,14.9,*,FL,1994,7,29,14.3,*,FL,C,,07,04,1,W,N
001541,Abraham Baldwin Agricultural College,2802 Moore Highway,Tifton,GA,Georgia,31794,9983,Associate,Pub,1996,102,614,16.6,,FL,1995,118,752,15.7,,FL,1994,127,683,18.6,,FL,,F,02,04,1,C,N
022855,Creative Circus (The),1935 Cliff Valley Way NE,Atlanta,GA,Georgia,30329,2435,1Yr N/D,Prop,1996,8,49,16.3,,FL,1995,6,35,17.1,,FL,1994,6,53,11.3,,FL,,B,04,04,1,C,C
005619,North Georgia Technical Institute,Highway 197 North,Clarkesville,GA,Georgia,30523,0000,2Yr N/D,Pub,1996,0,3,16.2,*,FL,1995,3,4,14,*,FL,1994,3,30,10,,FL,,F,09,04,1,C,N
001543,Darton College,2400 Gillionville Road,Albany,GA,Georgia,31707,3098,Associate,Pub,1996,37,233,15.9,,FL,1995,22,202,10.9,,FL,1994,25,126,19.8,,FL,,F,08,04,1,C,N
001582,Morehouse College,830 Westview Drive SW,Atlanta,GA,Georgia,30314,3773,Bachelor,Priv,1996,109,708,15.4,,DU,1995,105,673,15.6,,FL,1994,115,629,18.3,,FL,H,B,05,04,1,C,C
022884,Gwinnett Technical Institute,5150 Sugarloaf Parkway,Lawrenceville,GA,Georgia,30246,5702,Associate,Pub,1996,21,141,14.9,,FL,1995,26,180,14.4,,FL,1994,27,163,16.6,,FL,C,,04,04,1,T,N
025830,Gwinnett College of Business,4230 Highway 29,Lilburn,GA,Georgia,30247,3447,1Yr N/D,Prop,1996,14,94,14.9,,DU,1995,10,116,8.6,,DU,1994,18,95,18.9,,FL,,B,04,04,1,C,C
001575,Gordon College,419 College Drive,Barnesville,GA,Georgia,30204,1762,Associate,Pub,1996,38,260,14.6,,FL,1995,26,218,11.9,,FL,1994,27,255,10.6,,FL,,F,03,04,1,C,N
001555,Thomas College,1501 Millpond Road,Thomasville,GA,Georgia,31792,7499,Bachelor,Priv,1996,20,139,14.4,,FL,1995,7,97,7.2,,FL,1994,4,54,7.4,,FL,,F,02,04,1,C,N
011074,Bainbridge College,US Highway 84 East,Bainbridge,GA,Georgia,31717,0000,Associate,Pub,1996,11,77,14.3,,FL,1995,19,72,26.4,,FL,1994,4,35,11.4,,FL,,F,02,04,1,C,N
026214,Asher School of Business,100 Pinnacle Way,Norcross,GA,Georgia,30071,3684,Associate,Prop,1996,40,281,14.2,,FL,1995,34,227,15,,FL,1994,66,309,21.4,,FL,,F,04,04,1,C,W
021160,Ultrasound Diagnostic School,1140 Hammond Drive,Atlanta,GA,Georgia,30328,4803,1Yr N/D,Prop,1996,60,425,14.1,,FL,1995,28,259,10.8,,FL,1994,18,247,7.3,,FL,,F,08,04,1,C,T
007728,Macon College,100 College Station Drive,Macon,GA,Georgia,31206,5145,Associate,Pub,1996,52,378,13.8,,FL,1995,37,284,13,,FL,1994,37,323,11.5,,FL,,F,08,04,1,C,W
001563,Emmanuel College,181 Spring Street,Franklin Springs,GA,Georgia,30639,0129,Bachelor,Priv,1996,24,175,13.7,,FL,1995,21,178,11.8,,FL,1994,14,134,10.4,,FL,,F,09,04,1,C,N
020550,Waycross College,2001 South Georgia Parkway,Waycrosss,GA,Georgia,31503,9248,Associate,Pub,1996,13,97,13.4,,FL,1995,16,88,18.2,,FL,1994,16,85,18.8,,FL,,F,01,04,1,C,N
001562,Dekalb College,3251 Panthersville Road,Decatur,GA,Georgia,30034,3832,Associate,Pub,1996,123,929,13.2,,FL,1995,81,797,10.2,,FL,1994,79,645,12.2,,FL,,F,11,04,1,C,N
021136,American InterContinental University (The),3330 Peachtree Road Northeast,Atlanta,GA,Georgia,30326,1001,Master/Dr,Prop,1996,56,426,13.1,,DU,1995,65,390,16.7,,FL,1994,54,387,14,,FL,,B,05,04,1,C,C
005511,Okefenokee Technical Institute,1701 Carswell Avenue,Waycross,GA,Georgia,31501,4016,2Yr N/D,Pub,1996,0,1,13,*,FL,1995,3,6,15.4,*,FL,1994,0,16,12.3,*,FL,,F,01,04,1,C,N
009507,Floyd Junior College,3175 Highway 27 South,Rome,GA,Georgia,30162,7702,Associate,Pub,1996,36,279,12.9,,FL,1995,32,255,12.5,,FL,1994,15,203,7.4,,FL,,F,07,04,1,C,N
010771,Gupton - Jones College,5141 Snapfinger Woods Drive,Decatur,GA,Georgia,30035,4022,Associate,Priv,1996,21,166,12.7,,FL,1995,24,144,16.7,,FL,1994,36,165,21.8,,FL,,F,03,04,1,C,N
005613,Flint River Technical Institute,Highway 19 South,Thomaston,GA,Georgia,30286,0014,2Yr N/D,Pub,1996,0,0,12.5,*,FL,1995,1,2,21.4,*,FL,1994,0,6,21.4,*,FL,,F,03,04,1,C,N
030763,Beulah Heights Bible College,892 Berne Street SE,Atlanta,GA,Georgia,30316,1873,Bachelor,Priv,1996,1,19,12.5,*,FL,1995,4,17,19,*,FL,1994,0,4,0,,FL,,F,05,04,1,C,N
001546,Armstrong Atlantic State University,11935 Abercorn Street,Savannah,GA,Georgia,31419,1997,Master/Dr,Pub,1996,101,824,12.3,,FL,1995,62,537,11.5,,FL,1994,41,479,8.6,,FL,,F,01,04,1,C,N
001597,Truett McConnell College,100 Alumni Drive,Cleveland,GA,Georgia,30528,1264,Associate,Priv,1996,36,292,12.3,,FL,1995,20,178,11.2,,FL,1994,11,118,9.3,,FL,,F,09,04,1,C,N
001559,Clark Atlanta University,James P. Brawley Drive at Fair St.,Atlanta,GA,Georgia,30314,4385,Master/Dr,Priv,1996,166,1400,11.9,,FL,1995,233,1647,14.1,,FL,1994,170,1265,13.4,,FL,H,F,05,04,1,C,N
008976,Clayton College & State University,5900 North Lee Street,Morrow,GA,Georgia,30260,1250,Bachelor,Pub,1996,64,540,11.9,,FL,1995,64,482,13.3,,FL,1994,22,331,6.6,,FL,,F,06,04,1,C,N
001547,Atlanta Christian College,2605 Ben Hill Road,East Point,GA,Georgia,30344,1999,Bachelor,Priv,1996,7,62,11.3,,DU,1995,0,60,0,,FL,1994,7,65,10.8,,FL,,B,05,04,1,C,C
001570,Southern Polytechnic State University,1100 South Marietta Parkway,Marietta,GA,Georgia,30060,2896,Master/Dr,Pub,1996,43,382,11.3,,DU,1995,32,405,7.9,,FL,1994,17,328,5.2,,FL,,B,07,04,1,C,C
001549,Atlanta College of Art,1280 Peachtree Street,Atlanta,GA,Georgia,30309,3549,Bachelor,Priv,1996,11,102,10.8,,FL,1995,18,113,15.9,,FL,1994,9,113,8,,FL,,F,05,04,1,C,N
001552,Augusta State University,2500 Walton Way,Augusta,GA,Georgia,30904,2200,Master/Dr,Pub,1996,84,775,10.8,,FL,1995,72,705,10.2,,FL,1994,47,580,8.1,,FL,,F,11,04,1,C,N
001599,Valdosta State College,1500 North Patterson Street,Valdosta,GA,Georgia,31698,0001,Master/Dr,Pub,1996,226,2091,10.8,,DU,1995,249,1770,14.1,,FL,1994,171,1531,11.2,,FL,,B,08,04,1,C,C
001601,State University of West Georgia,1600 Maple Street,Carrollton,GA,Georgia,30118,0002,Master/Dr,Pub,1996,119,1162,10.2,,DU,1995,122,1137,10.7,,FL,1994,81,947,8.6,,FL,,B,06,04,1,C,C
013039,South College,709 Mall Boulevard,Savannah,GA,Georgia,31406,4881,Bachelor,Prop,1996,88,869,10.1,,DU,1995,87,660,13.2,,FL,1994,111,846,13.1,,FL,,B,01,04,1,C,C
001558,Coastal Georgia Community College,3700 Altama Avenue,Brunswick,GA,Georgia,31520,3632,Associate,Pub,1996,12,125,9.6,,FL,1995,14,90,15.6,,FL,1994,13,119,10.9,,FL,,F,01,04,1,C,N
001561,Columbus State University,4225 University Avenue,Columbus,GA,Georgia,31907,5645,Master/Dr,Pub,1996,63,654,9.6,,DU,1995,68,623,10.9,,FL,1994,58,592,9.8,,FL,,B,11,04,1,C,C
001600,Wesleyan College,4760 Forsyth Road,Macon,GA,Georgia,31297,4299,Bachelor,Priv,1996,13,138,9.4,,DU,1995,6,121,5,,FL,1994,12,111,10.8,,FL,,B,08,04,1,C,C
001594,Spelman College,350 Spelman Lane Southwest,Atlanta,GA,Georgia,30314,4399,Bachelor,Priv,1996,42,451,9.3,,FL,1995,38,415,9.2,,FL,1994,26,361,7.2,,FL,H,F,05,04,1,C,N
001578,LaGrange Collefe,601 Broad Street,La Grange,GA,Georgia,30240,2999,Master/Dr,Priv,1996,24,263,9.1,,FL,1995,21,225,9.3,,FL,1994,14,241,5.8,,FL,,F,03,04,1,C,N
003956,Dalton College,213 North College Drive,Dalton,GA,Georgia,30720,3797,Associate,Pub,1996,8,88,9.1,,FL,1995,12,96,12.5,,FL,1994,5,80,6.3,,FL,,F,09,04,1,C,N
001592,South Georgia College,100 West College Park Drive,Douglas,GA,Georgia,31533,8104,Associate,Pub,1996,21,234,9,,FL,1995,57,293,19.5,,FL,1994,62,339,18.3,,FL,,F,08,04,1,C,N
001573,Georgia Southwestern State University,800 Wheatley Street,Americus,GA,Georgia,31709,4693,Master/Dr,Pub,1996,41,470,8.7,,FL,1995,41,393,10.4,,FL,1994,25,321,7.8,,FL,,F,03,04,1,C,N
001602,Georgia College & State University,231 West Hancock Street,Milledgeville,GA,Georgia,31061,0490,Master/Dr,Pub,1996,49,575,8.5,,DU,1995,49,584,8.4,,FL,1994,38,519,7.3,,FL,,B,11,04,1,C,C
005599,Augusta Technical Institute,3116 Deans Bridge Road,Augusta,GA,Georgia,30906,3399,Associate,Pub,1996,0,6,7.8,*,FL,1995,1,12,11.8,*,FL,1994,3,33,9.1,,FL,C,,10,04,1,T,N
010997,East Georgia College,131 College Circle,Swainsboro,GA,Georgia,30401,2699,Associate,Pub,1996,3,39,7.7,,FL,1995,4,38,10.5,,FL,1994,6,42,14.3,,FL,,F,01,04,1,C,N
025802,Atlanta School of Massage,2300 Peachford Road,Atlanta,GA,Georgia,30338,1116,600-899 CH,Prop,1996,11,163,6.7,,FL,1995,5,82,6.1,,FL,1994,7,118,5.9,,FL,,F,04,04,1,C,N
001567,Gainesville College,3820 Mundy Mill Road,Oakwood,GA,Georgia,30566,3498,Associate,Pub,1996,9,136,6.6,,FL,1995,11,145,7.6,,FL,1994,11,115,9.6,,FL,,F,17,04,1,C,N
001580,Mercer University,1400 Coleman Avenue,Macon,GA,Georgia,31207,0001,Master/Dr,Priv,1996,86,1301,6.6,,DU,1995,76,1278,5.9,,FL,1994,59,1485,4,,FL,,B,08,04,1,C,C
021415,Savannah College of Art & Design,342 Bull Street,Savannah,GA,Georgia,31401,4592,Master/Dr,Priv,1996,31,544,5.7,,DU,1995,16,463,3.5,,FL,1994,20,436,4.6,,FL,,B,11,04,1,C,C
020609,Brown College of Court Reporting,1740 Peachtree Street,Atlanta,GA,Georgia,30309,2335,3+ Yr N/D,Prop,1996,6,107,5.6,,FL,1995,9,81,11.1,,FL,1994,6,103,5.8,,FL,,F,05,04,1,C,N
001560,Columbia Theological Seminary,701 Columbia Drive,Decatur,GA,Georgia,30031,0520,Master/Dr,Priv,1996,2,37,5.4,,FL,1995,0,32,0,,FL,1994,0,22,0,*,FL,,F,04,04,1,C,N
001589,Reinhardt College,7300 Reinhardt College Parkway,Waleska,GA,Georgia,30183,2900,Bachelor,Priv,1996,5,93,5.4,,FL,1995,7,65,10.8,,FL,1994,6,74,8.1,,FL,,F,09,04,1,C,N
001572,Georgia Southern University,"Anderson Hall, Sweetheart Circle,",Statesboro,GA,Georgia,30460,0000,Master/Dr,Pub,1996,100,2078,4.8,,DU,1995,211,2309,9.1,,FL,1994,151,1823,8.3,,FL,,B,01,04,1,C,C
001577,Kennesaw State University,1000 Chastain Road,Kennesaw,GA,Georgia,30144,5591,Master/Dr,Pub,1996,66,1402,4.7,,FL,1995,79,1229,6.4,,FL,1994,90,974,9.2,,FL,,F,07,04,1,C,N
024821,Morehouse School of Medicine,720 Westview Drive Southwest,Atlanta,GA,Georgia,30310,1495,Master/Dr,Priv,1996,2,43,4.7,,FL,1995,2,38,5.3,,FL,1994,4,55,7.3,,FL,H,F,,04,1,C,N
001556,Brenau University,One Centennial Circle,Gainesville,GA,Georgia,30501,3668,Master/Dr,Priv,1996,20,434,4.6,,FL,1995,19,380,5,,FL,1994,18,291,6.2,,FL,,F,09,04,1,C,N
001574,Georgia State University,33 Courtland Street,Atlanta,GA,Georgia,30303,3010,Master/Dr,Pub,1996,106,2286,4.6,,DU,1995,146,2117,6.9,,DU,1994,118,2211,5.3,,FL,,B,05,04,1,C,C
001554,Berry College,39 Berry College,Mount Berry,GA,Georgia,30149,0001,Master/Dr,Priv,1996,14,309,4.5,,FL,1995,8,278,2.9,,FL,1994,2,247,0.8,,FL,,F,07,04,1,C,N
005617,South Georgia Technical Institute,1583 Southerfield Road,Americus,GA,Georgia,31709,8104,2Yr N/D,Pub,1996,0,1,4.5,*,FL,1995,1,3,7.7,*,FL,1994,0,18,7.3,*,FL,C,,02,04,1,T,N
022172,Portfolio Center,"125 Bennett Street, Northwest",Atlanta,GA,Georgia,30309,1268,1Yr N/D,Prop,1996,6,136,4.4,,DU,1995,5,215,2.3,,FL,1994,3,138,2.2,,FL,,B,05,04,1,C,C
001569,Georgia Instiute of Technology,225 North Avenue Northwest,Atlanta,GA,Georgia,30332,0002,Master/Dr,Pub,1996,60,1396,4.3,,FL,1995,63,1358,4.6,,FL,1994,42,1274,3.3,,FL,,F,05,04,1,C,T
022028,Augusta Area Dietetic Internship University Hospital,1350 Walton Way,Augusta,GA,Georgia,30901,2629,1st Prof,Priv,1996,1,7,4.3,*,FL,1995,0,7,0,*,FL,1994,0,9,0,*,FL,,F,11,04,1,C,N
023214,Roffler - Moler Hairstyling College,1311 Roswell Road,Marietta,GA,Georgia,30062,0518,1Yr N/D,Prop,1996,0,6,4.3,*,FL,1995,1,12,3.4,*,FL,1994,0,5,5.7,*,FL,,F,05,04,1,C,N
001598,University of Georgia,Lustrat House,Athens,GA,Georgia,30602,4213,Master/Dr,Pub,1996,137,3343,4.1,,DU,1995,176,3265,5.4,,FL,1994,118,2961,4,,FL,,B,10,04,1,C,C
001604,Young Harris College,1 College Street,Young Harris,GA,Georgia,30582,0000,Associate,Priv,1996,3,75,4,,FL,1995,5,59,8.5,,FL,1994,2,34,5.9,,FL,,F,09,04,1,C,N
001564,Emory University,1380 Oxford Road NE,Atlanta,GA,Georgia,30322,1018,Master/Dr,Priv,1996,65,1696,3.8,,FL,1995,51,1515,3.4,,FL,1994,46,1598,2.9,,FL,,F,04,04,1,C,N
020748,Life University,1269 Barclay Circle,Marietta,GA,Georgia,30060,2996,Master/Dr,Priv,1996,35,922,3.8,,FL,1995,32,710,4.5,,FL,1994,22,656,3.4,,FL,,F,07,04,1,C,N
001586,Oglethorpe University,"4484 Peachtree Road, Northeast",Atlanta,GA,Georgia,30319,2797,Master/Dr,Priv,1996,8,222,3.6,,FL,1995,10,176,5.7,,FL,1994,11,157,7,,FL,,F,04,04,1,C,N
001591,Shorter College,315 Shorter Avenue,Rome,GA,Georgia,30165,4298,Master/Dr,Priv,1996,11,311,3.5,,FL,1995,19,300,6.3,,FL,1994,10,177,5.6,,FL,,F,07,04,1,C,N
003484,Covenant College,Scenic Highway,Lookout Mountain,GA,Georgia,30750,4164,Master/Dr,Priv,1996,7,202,3.5,,FL,1995,7,226,3.1,,FL,1994,14,174,8,,FL,,B,07,04,1,C,C
001585,North Georgia & State University,Dunlap Hall,Dahlonega,GA,Georgia,30597,0001,Master/Dr,Pub,1996,11,326,3.4,,FL,1995,8,282,2.8,,FL,1994,7,194,3.6,,FL,,F,16,04,1,C,N
004117,Grady Health System,80 Bulter Street Southeast,Atlanta,GA,Georgia,30303,3801,2Yr N/D,Pub,1996,0,13,3.3,*,FL,1995,1,26,4.5,*,FL,1994,1,22,7.6,*,FL,,F,05,04,1,C,N
001542,Agnes Scott College,141 East College Avenue,Decatur,GA,Georgia,30030,3797,Master/Dr,Priv,1996,5,172,2.9,,FL,1995,8,147,5.4,,FL,1994,8,154,5.2,,FL,,F,04,04,1,C,N
001588,Piedmont College,165 Central Avenue,Demorest,GA,Georgia,30535,0010,Master/Dr,Priv,1996,4,202,2,,DU,1995,20,173,11.6,,FL,1994,14,154,9.1,,FL,,B,09,04,1,C,C
001596,Toccoa Falls College,PO Box 800777,Toccoa Falls,GA,Georgia,30598,0001,Master/Dr,Priv,1996,5,264,1.9,,FL,1995,13,234,5.6,,FL,1994,9,230,3.9,,FL,,F,09,04,1,C,N
006203,Georgia Baptist College of Nursing,274  Boulevard Northeast,Atlanta,GA,Georgia,30312,1209,Bachelor,Priv,1996,1,116,0.9,,FL,1995,2,66,3,,FL,1994,0,31,0,,FL,,F,05,04,1,C,N
001579,Medical College of Georgia,1120 Fifteenth Street,Augusta,GA,Georgia,30912,0004,Master/Dr,Pub,1996,3,463,0.6,,FL,1995,5,456,1.1,,FL,1994,8,441,1.8,,FL,,F,03,04,1,C,N
