opeid	year	name	imputed_recipients	imputed_pell_ind	drate	imputed_nbr	imputed_nbd	imputed_nbr_ind	imputed_nbd_ind
207000	2003	Essex Community College	2061	1	3.9	313	17	1	1
207000	2004	Essex Community College	2241	1	6.7	412	37	1	1
207000	2005	Essex Community College	2383	1	4.5	276	17	1	1
207000	2006	Essex Community College	2303	1	6.2	418	35	1	1
207000	2007	Essex Community College	2173	1	9.8	558	73	1	1
207000	2008	Essex Community College	2266	1	10.3	936	128	1	1
207000	2009	Essex Community College	2574	1	11.9				
207000	2010	Essex Community College	3693	1	7.5				
233300	1995	Northwest Tec Clg-Thief River			11.3	391	54	1	1
233300	1996	Area Voc-Tech Institute	270	1	12.3	364	55	1	1
233300	1997	Area Voc-Tech Institute	285	1	13.9	346	59	1	1
233300	1998	Area Voc-Tech Institute	290	1	9.1	274	30	1	1
233300	1999	Area Voc-Tech Institute	274	1	8.7	250	26	1	1
233300	2000	Area Voc-Tech Institute	263	1	10.1	344	43	1	1
233300	2001	Area Voc-Tech Institute	289	1	6	261	19	1	1
233300	2002	Area Voc-Tech Institute	313	1	7.4	238	22	1	1
233300	2003	Area Voc-Tech Institute	342	1	6	238	18	1	1
233300	2004	Area Voc-Tech Institute	424	1	6.8	1728	145	1	1
233300	2005	Area Voc-Tech Institute	811	1	6.6	3025	245	1	1
233300	2006	Area Voc-Tech Institute	772	1	5.6	3478	238	1	1
233300	2007	Area Voc-Tech Institute	798	1	6.7	508	42	1	1
233300	2008	Area Voc-Tech Institute	803	1	7.2	828	73	1	1
233300	2009	Area Voc-Tech Institute	805	1	4.6				
233300	2010	Area Voc-Tech Institute	1022	1	5.4				
233500	1996	Riverland Cmty & Tech Clg-Aust			14.3	141	12	1	1
233500	1997	Riverland Cmty & Tech Clg-Aust	175	1	13.9	140	12	1	1
233500	1998	Riverland Cmty & Tech Clg-Aust	159	1	12.5	124	9	1	1
233500	1999	Riverland Cmty & Tech Clg-Aust	146	1	8.6	118	6	1	1
233500	2000	Riverland Community College	121	1	7.7	123	6	1	1
233500	2001	Riverland Community College	130	1	5.7	118	4	1	1
233500	2002	Riverland Community College	154	1	4.8	113	3	1	1
233500	2003	Riverland Community College	177	1	5.3	85	3	1	1
233500	2004	Riverland Community College	190	1	4.8	87	3	1	1
233500	2005	Riverland Community College	178	1	4.3	92	2	1	1
233500	2006	Riverland Community College	164	1	6.5	109	4	1	1
233500	2007	Riverland Community College	158	1	5.3	417	42	1	1
233500	2008	Riverland Community College	163	1	7.2	135	6	1	1
233500	2009	Riverland Community College	169	1	5.9				
233500	2010	Riverland Community College	242	1	7.7				
233900	1993	Brainerd Community College	374	1	10.6				
233900	1994	Brainerd Community College	347	1	10.5				
233900	1995	Brainerd Community College	321	1	12.8	283	27	1	1
233900	1996	Central Lakes College	501	1	17	288	36	1	1
233900	1997	Central Lakes College	454	1	16.2	394	47	1	1
233900	1998	Central Lakes College	438	1	13.5	317	32	1	1
233900	1999	Central Lakes College	393	1	9.8	313	23	1	1
233900	2000	Central Lakes College	375	1	8	370	22	1	1
233900	2001	Central Lakes College	408	1	5.1	273	10	1	1
233900	2002	Central Lakes College	450	1	6.2	208	10	1	1
233900	2003	Central Lakes College	484	1	6.6	223	11	1	1
233900	2004	Central Lakes College	486	1	6.3	217	10	1	1
233900	2005	Central Lakes College	465	1	5	242	9	1	1
233900	2006	Central Lakes College	427	1	6.2	262	12	1	1
233900	2007	Central Lakes College	429	1	6.6	296	15	1	1
233900	2008	Central Lakes College	466	1	5.3	310	12	1	1
233900	2009	Central Lakes College	564	1	6.4				
233900	2010	Central Lakes College	773	1	6.9				
235000	1992	Vermilion Community College				106	11	1	1
235000	1993	Vermilion Community College				168	23	1	1
235000	1994	Vermilion Community College				138	20	1	1
235000	1997	Arrowhead Community College				74	8	1	1
235000	1998	Laurentian Cmty & Tech Clg Dis	278	1	8.6	57	4	1	1
235000	1999	Laurentian Cmty & Tech Clg Dis	276	1	11.1	22	2	1	1
235000	2000	Vermilion Community College	249	1	10.6	84	7	1	1
235000	2001	Vermilion Community College	253	1	6.6	160	8	1	1
235000	2002	Vermilion Community College	296	1	9.1	218	16	1	1
235000	2003	Vermilion Community College	355	1	9.1	201	14	1	1
235000	2004	Vermilion Community College	88	1	9.8	219	17	1	1
235000	2005	Vermilion Community College	75	1	12.5	230	23	1	1
235000	2006	Vermilion Community College	84	1	8.5	253	17	1	1
235000	2007	Vermilion Community College	75	1	6.7	169	9	1	1
235000	2008	Vermilion Community College	76	1	8.1	145	9	1	1
235000	2009	Vermilion Community College	84	1	6.8				
235000	2010	Vermilion Community College	92	1	11.5				
235200	2000	Fergus FallsCommunityCollege	357	1					
235200	2001	Fergus FallsCommunityCollege	365	1					
235200	2002	Fergus FallsCommunityCollege	411	1					
235200	2003	Fergus FallsCommunityCollege	421	1					
235200	2004	Fergus FallsCommunityCollege	450	1					
235200	2005	Fergus FallsCommunityCollege	327	1					
235200	2006	Fergus FallsCommunityCollege	322	1					
235200	2007	Fergus FallsCommunityCollege	326	1					
235200	2008	Fergus FallsCommunityCollege	344	1					
235200	2009	Fergus FallsCommunityCollege	342	1					
235200	2010	Fergus FallsCommunityCollege	455	1					
235200	2011	Fergus FallsCommunityCollege	538	1					
235200	2012	Fergus FallsCommunityCollege	516	1					
238500	1995	Northland Community College			11.3	202	13	1	1
238500	1996	Northland Community & Technica	226	1	12.3	188	13	1	1
238500	1997	Northland Community & Technica	239	1	13.9	179	14	1	1
238500	1998	Northland Community & Technica	243	1	9.1	142	8	1	1
238500	1999	Northland Community & Technica	231	1	8.7	129	7	1	1
238500	2000	Northland Community And Techni	221	1	10.1	179	10	1	1
238500	2001	Northland Community And Techni	243	1	6	136	5	1	1
238500	2002	Northland Community And Techni	263	1	7.4	123	5	1	1
238500	2003	Northland Community And Techni	287	1	6	123	4	1	1
238500	2004	Northland Community And Techni	356	1	6.8	896	36	1	1
238500	2005	Northland Community And Techni	681	1	6.6	1568	60	1	1
238500	2006	Northland Community And Techni	649	1	5.6	1803	58	1	1
238500	2007	Northland Community And Techni	671	1	6.7	264	10	1	1
238500	2008	Northland Community And Techni	675	1	7.2	430	18	1	1
238500	2009	Northland Community And Techni	676	1	4.6				
238500	2010	Northland Community And Techni	859	1	5.4				
239200	1996	Willmar Community College			11.2	272	31	1	1
239200	1997	Willmar Community College	474	1	12.8	343	45	1	1
239200	1998	Willmar Community College	437	1	10.7	426	46	1	1
239200	1999	Willmar Community College	437	1	8.6	398	35	1	1
239200	2000	Willmar Community College	399	1	4.3	392	17	1	1
239200	2001	Willmar Community College	444	1	4.4	339	15	1	1
239200	2002	Willmar Community College	524	1	3.8	367	15	1	1
239200	2003	Willmar Community College	621	1	3.1	364	12	1	1
239200	2004	Willmar Community College	644	1	5.7	355	21	1	1
239200	2005	Willmar Community College	609	1	3.9	366	15	1	1
239200	2006	Willmar Community College	521	1	4.6	447	21	1	1
239200	2007	Willmar Community College	550	1	4.2	502	22	1	1
239200	2008	Willmar Community College	586	1	3.5	513	19	1	1
239200	2009	Willmar Community College	590	1	4.6				
239200	2010	Willmar Community College	769	1	4.6				
239300	1993	Red Wing/Winona Technical Coll	506	1	14				
239300	1994	Red Wing/Winona Technical Coll	391	1	14.7				
239300	1995	Minnesota State Clg-Southeast	395	1	14.2				
239300	1996	Minnesota State Clg-Southeast	343	1	15.1				
239300	1997	Minnesota State Clg-Southeast	373	1	14.2				
239300	1998	Minnesota State Clg-Southeast	364	1	10.8				
239300	1999	Minnesota State Clg-Southeast	321	1	10.9				
239300	2000	Minnesota State College - Sout	305	1	8.9				
239300	2001	Minnesota State College - Sout	278	1	6.3				
239300	2002	Minnesota State College - Sout	346	1	5.8				
239300	2003	Minnesota State College - Sout	439	1	7.2				
239300	2004	Minnesota State College - Sout	442	1	6.2				
